index,rain,temp
4/18/2022 0:00,5.383333,33.129167
4/18/2022 1:00,11.875,31.910833
4/18/2022 2:00,7.366667,30.8175
4/18/2022 3:00,9.6,31.129167
4/18/2022 4:00,16.966667,30.4375
4/18/2022 5:00,28.425,29.3975
4/18/2022 6:00,12.65,29.79
4/18/2022 7:00,5.5,34.291667
4/18/2022 8:00,4.7,40.23
4/18/2022 9:00,4.75,46.393333
4/18/2022 10:00,4.7,49.9375
4/18/2022 11:00,4.6,53.130833
4/18/2022 12:00,4.2,55.766667
4/18/2022 13:00,4.1,57.7075
4/18/2022 14:00,4.1,57.516667
4/18/2022 15:00,3.95,57.37
4/18/2022 16:00,3.75,54.851667
4/18/2022 17:00,3.65,51.683333
4/18/2022 18:00,3.5,48.263333
4/18/2022 19:00,3.5,46.045
4/18/2022 20:00,3.5,44.84
4/18/2022 21:00,3.5,43.750833
4/18/2022 22:00,3.65,42.970833
4/18/2022 23:00,4.1,42.900833
4/19/2022 0:00,4.1,42.658333
4/19/2022 1:00,48.375,41.925
4/19/2022 2:00,100,39.335
4/19/2022 3:00,100,40.421667
4/19/2022 4:00,100,41.010833
4/19/2022 5:00,100,41.514167
4/19/2022 6:00,100,43.3875
4/19/2022 7:00,100,45.505833
4/19/2022 8:00,100,47.7325
4/19/2022 9:00,100,50.1425
4/19/2022 10:00,100,47.265
4/19/2022 11:00,37.825,44.338333
4/19/2022 12:00,6.533333,44.705
4/19/2022 13:00,21.083333,45.575833
4/19/2022 14:00,8.191667,44.6575
4/19/2022 15:00,22.55,42.965833
4/19/2022 16:00,5.3,43.756667
4/19/2022 17:00,27.95,41.864167
4/19/2022 18:00,4.8,43.18
4/19/2022 19:00,4.7,41.820833
4/19/2022 20:00,4.7,41.2725
4/19/2022 21:00,4.7,40.9925
4/19/2022 22:00,4.7,41.005833
4/19/2022 23:00,4.7,39.750833
4/20/2022 0:00,4.7,38.778333
4/20/2022 1:00,4.7,38.1575
4/20/2022 2:00,4.7,38.5825
4/20/2022 3:00,4.7,39.146667
4/20/2022 4:00,4.7,39.850833
4/20/2022 5:00,4.7,40
4/20/2022 6:00,4.7,40.1475
4/20/2022 7:00,4.4,40.348333
4/20/2022 8:00,4.45,41.8875
4/20/2022 9:00,4.3,44.8275
4/20/2022 10:00,4.4,46.679167
4/20/2022 11:00,4.45,48.646667
4/20/2022 12:00,4.4,49.401667
4/20/2022 13:00,4.1,50.65
4/20/2022 14:00,4.1,51.899167
4/20/2022 15:00,4.1,54.000833
4/20/2022 16:00,4.1,54.34
4/20/2022 17:00,4.1,54.119167
4/20/2022 18:00,3.95,52.745833
4/20/2022 19:00,3.55,47.9125
4/20/2022 20:00,3.5,43.559167
4/20/2022 21:00,3.5,41.664167
4/20/2022 22:00,3.6,40.743333
4/20/2022 23:00,3.55,40.246667
4/21/2022 0:00,3.8,37.986667
4/21/2022 1:00,4.45,35.355
4/21/2022 2:00,5.05,33.9375
4/21/2022 3:00,5.4,34.009167
4/21/2022 4:00,22.9,31.693333
4/21/2022 5:00,99.608333,30.76
4/21/2022 6:00,30.825,31.989167
4/21/2022 7:00,5.4,38.151667
4/21/2022 8:00,4.7,44.774167
4/21/2022 9:00,4.7,50.726667
4/21/2022 10:00,4.65,55.275833
4/21/2022 11:00,4.7,57.77
4/21/2022 12:00,4.3,58.799167
4/21/2022 13:00,4.3,59.465833
4/21/2022 14:00,4.1,58.7025
4/21/2022 15:00,4.15,57.7
4/21/2022 16:00,4.1,55.388333
4/21/2022 17:00,4.491667,54.241667
4/21/2022 18:00,4.25,52.996667
4/21/2022 19:00,4.1,51.515833
4/21/2022 20:00,4.1,49.850833
4/21/2022 21:00,4.15,49.2825
4/21/2022 22:00,4.7,48.436667
4/21/2022 23:00,5.05,47.191667
4/22/2022 0:00,5.35,46.5125
4/22/2022 1:00,5.85,45.796667
4/22/2022 2:00,6.05,45.361667
4/22/2022 3:00,6.45,45.2925
4/22/2022 4:00,7.266667,44.881667
4/22/2022 5:00,23.766667,44.1225
4/22/2022 6:00,100,44.155
4/22/2022 7:00,22.458333,48.140833
4/22/2022 8:00,5.75,54.48
4/22/2022 9:00,4.9,57.093333
4/22/2022 10:00,4.7,56.7475
4/22/2022 11:00,4.7,57.590833
4/22/2022 12:00,4.7,58.843333
4/22/2022 13:00,4.7,60.409167
4/22/2022 14:00,4.7,60.765833
4/22/2022 15:00,4.45,61.721667
4/22/2022 16:00,4.1,61.438333
4/22/2022 17:00,4.1,61.008333
4/22/2022 18:00,4.1,59.199167
4/22/2022 19:00,3.75,55.3225
4/22/2022 20:00,3.5,50.0125
4/22/2022 21:00,3.5,47.809167
4/22/2022 22:00,3.5,46.4175
4/22/2022 23:00,3.5,44.856667
4/23/2022 0:00,3.5,44.16
4/23/2022 1:00,3.55,43.140833
4/23/2022 2:00,3.65,41.695833
4/23/2022 3:00,3.7,39.881667
4/23/2022 4:00,3.95,39.183333
4/23/2022 5:00,12.9,35.3625
4/23/2022 6:00,4.85,38.458333
4/23/2022 7:00,4.25,43.3075
4/23/2022 8:00,4.25,47.721667
4/23/2022 9:00,4.25,52.259167
4/23/2022 10:00,4.3,55.036667
4/23/2022 11:00,4.2,56.7825
4/23/2022 12:00,4.15,58.718333
4/23/2022 13:00,4.1,61.3625
4/23/2022 14:00,4.15,62.758333
4/23/2022 15:00,4.1,61.973333
4/23/2022 16:00,4.1,62.416667
4/23/2022 17:00,4.1,62.004167
4/23/2022 18:00,3.5,58.993333
4/23/2022 19:00,3.5,56.025833
4/23/2022 20:00,3.5,54.769167
4/23/2022 21:00,3.5,53.465
4/23/2022 22:00,3.5,52.055833
4/23/2022 23:00,14.108333,51.155833
4/24/2022 0:00,31.708333,49.801667
4/24/2022 1:00,64.158333,47.505833
4/24/2022 2:00,4.4,48.383333
4/24/2022 3:00,4.15,48.214167
4/24/2022 4:00,4.1,47.613333
4/24/2022 5:00,4.1,47.203333
4/24/2022 6:00,3.5,46.575833
4/24/2022 7:00,3.5,46.924167
4/24/2022 8:00,3.5,47.668333
4/24/2022 9:00,3.55,47.3625
4/24/2022 10:00,5.658333,46.596667
4/24/2022 11:00,7.383333,46.016667
4/24/2022 12:00,4.15,48.970833
4/24/2022 13:00,4.1,51.524167
4/24/2022 14:00,4.1,53.4025
4/24/2022 15:00,4.1,55.589167
4/24/2022 16:00,4.05,57.698333
4/24/2022 17:00,3.9,58.375833
4/24/2022 18:00,3.5,56.000833
4/24/2022 19:00,3.5,53.266667
4/24/2022 20:00,3.5,50.019167
4/24/2022 21:00,3.5,48.059167
4/24/2022 22:00,3.5,47.87
4/24/2022 23:00,3.5,46.44
4/25/2022 0:00,3.5,45.009167
4/25/2022 1:00,3.85,43.620833
4/25/2022 2:00,4.75,39.971667
4/25/2022 3:00,4.95,40.515833
4/25/2022 4:00,5.3,39.7875
4/25/2022 5:00,16.425,38.761667
4/25/2022 6:00,100,40.07
4/25/2022 7:00,46.266667,42.135
4/25/2022 8:00,5.8,46.435
4/25/2022 9:00,4.8,50.148333
4/25/2022 10:00,4.3,54.839167
4/25/2022 11:00,4.1,58.4375
4/25/2022 12:00,4.1,61.055833
4/25/2022 13:00,4.1,62.5625
4/25/2022 14:00,4.1,64.250833
4/25/2022 15:00,4.1,65.813333
4/25/2022 16:00,4.1,66.170833
4/25/2022 17:00,4,65.235
4/25/2022 18:00,3.5,61.323333
4/25/2022 19:00,3.5,57.866667
4/25/2022 20:00,3.45,56.260833
4/25/2022 21:00,3.4,55.309167
4/25/2022 22:00,3.2,53.7625
4/25/2022 23:00,3.15,51.77
4/26/2022 0:00,3.3,50.165833
4/26/2022 1:00,3.4,48.958333
4/26/2022 2:00,3.3,48.9
4/26/2022 3:00,3.15,48.490833
4/26/2022 4:00,3.5,48.0375
4/26/2022 5:00,3.5,47.953333
4/26/2022 6:00,3.5,48.065833
4/26/2022 7:00,3.5,48.528333
4/26/2022 8:00,3.8,49.690833
4/26/2022 9:00,4.1,50.083333
4/26/2022 10:00,4.35,51.276667
4/26/2022 11:00,30.791667,51.208333
4/26/2022 12:00,10.675,50.6525
4/26/2022 13:00,22.091667,50.810833
4/26/2022 14:00,100,51.081667
4/26/2022 15:00,100,51.2025
4/26/2022 16:00,100,51.2675
4/26/2022 17:00,100,51.334167
4/26/2022 18:00,100,51.524167
4/26/2022 19:00,100,51.329167
4/26/2022 20:00,100,51.069167
4/26/2022 21:00,100,50.900833
4/26/2022 22:00,100,50.58
4/26/2022 23:00,100,50.329167
4/27/2022 0:00,100,50.183333
4/27/2022 1:00,100,50.030833
4/27/2022 2:00,100,49.105
4/27/2022 3:00,75.191667,46.8375
4/27/2022 4:00,17.008333,45.031667
4/27/2022 5:00,16.041667,44.371667
4/27/2022 6:00,14.2,43.853333
4/27/2022 7:00,8.625,44.923333
4/27/2022 8:00,6.15,47.06
4/27/2022 9:00,5.25,50.0775
4/27/2022 10:00,4.7,49.321667
4/27/2022 11:00,4.7,49.545833
4/27/2022 12:00,4.65,52.1175
4/27/2022 13:00,4.45,51.67
4/27/2022 14:00,4.5,53.408333
4/27/2022 15:00,4.15,52.789167
4/27/2022 16:00,3.85,51.235833
4/27/2022 17:00,3.6,49.633333
4/27/2022 18:00,3.5,46.83
4/27/2022 19:00,3.5,44.4925
4/27/2022 20:00,3.5,41.194167
4/27/2022 21:00,3.5,39.6525
4/27/2022 22:00,3.5,39.303333
4/27/2022 23:00,3.5,38.9625
4/28/2022 0:00,3.5,38.864167
4/28/2022 1:00,3.5,38.601667
4/28/2022 2:00,3.5,38.065
4/28/2022 3:00,3.5,37.0475
4/28/2022 4:00,3.5,35.861667
4/28/2022 5:00,3.5,36.083333
4/28/2022 6:00,3.5,36.423333
4/28/2022 7:00,3.5,36.993333
4/28/2022 8:00,3.5,38.1025
4/28/2022 9:00,3.5,39.0725
4/28/2022 10:00,3.5,39.7675
4/28/2022 11:00,3.55,40.781667
4/28/2022 12:00,3.7,44.435
4/28/2022 13:00,3.95,48.700833
4/28/2022 14:00,3.5,48.2575
4/28/2022 15:00,3.5,51.654167
4/28/2022 16:00,3.5,52.494167
4/28/2022 17:00,3.25,52.076667
4/28/2022 18:00,2.9,51.0175
4/28/2022 19:00,2.9,47.940833
4/28/2022 20:00,2.9,44.3625
4/28/2022 21:00,2.9,42.931667
4/28/2022 22:00,2.9,41.5575
4/28/2022 23:00,2.9,36.689167
4/29/2022 0:00,2.9,35.129167
4/29/2022 1:00,2.858333,33.285
4/29/2022 2:00,2.9,31.863333
4/29/2022 3:00,2.716667,32.7475
4/29/2022 4:00,2.816667,32.905833
4/29/2022 5:00,2.65,32.1825
4/29/2022 6:00,2.733333,31.666667
4/29/2022 7:00,2.95,36.0125
4/29/2022 8:00,3.2,40.926667
4/29/2022 9:00,3.5,45.1575
4/29/2022 10:00,3.5,48.381667
4/29/2022 11:00,3.5,50.570833
4/29/2022 12:00,3.5,53.483333
4/29/2022 13:00,3.5,55.145833
4/29/2022 14:00,3.5,56.738333
4/29/2022 15:00,3.5,58.698333
4/29/2022 16:00,3.5,59.111667
4/29/2022 17:00,3.35,57.253333
4/29/2022 18:00,2.95,54.219167
4/29/2022 19:00,2.9,50.558333
4/29/2022 20:00,2.9,48.54
4/29/2022 21:00,2.816667,46.426667
4/29/2022 22:00,2.441667,44.0875
4/29/2022 23:00,2.441667,42.215833
4/30/2022 0:00,2.4,41.149167
4/30/2022 1:00,2.4,39.4075
4/30/2022 2:00,2.4,38.263333
4/30/2022 3:00,2.4,37.729167
4/30/2022 4:00,2.4,36.4125
4/30/2022 5:00,2.4,35.010833
4/30/2022 6:00,2.608333,34.74
4/30/2022 7:00,3,41.313333
4/30/2022 8:00,3.5,46.7825
4/30/2022 9:00,3.5,50.19
4/30/2022 10:00,3.5,52.770833
4/30/2022 11:00,3.6,55.944167
4/30/2022 12:00,4.05,58.4925
4/30/2022 13:00,3.95,59.939167
4/30/2022 14:00,3.9,60.769167
4/30/2022 15:00,3.9,62.555
4/30/2022 16:00,3.65,64.740833
4/30/2022 17:00,3.5,63.173333
4/30/2022 18:00,3.5,61.75
4/30/2022 19:00,3.3,57.540833
4/30/2022 20:00,2.9,52.64
4/30/2022 21:00,2.9,51.243333
4/30/2022 22:00,2.9,48.723333
4/30/2022 23:00,2.9,45.899167
5/1/2022 0:00,2.9,44.183333
5/1/2022 1:00,2.95,43.9525
5/1/2022 2:00,3.05,42.359167
5/1/2022 3:00,3.3,40.073333
5/1/2022 4:00,4.6,36.3675
5/1/2022 5:00,5.2,35.95
5/1/2022 6:00,5.3,36.196667
5/1/2022 7:00,4.1,43.770833
5/1/2022 8:00,4.1,50.583333
5/1/2022 9:00,4.1,56.115
5/1/2022 10:00,4.1,59.725
5/1/2022 11:00,4.1,62.061667
5/1/2022 12:00,4.15,64.6875
5/1/2022 13:00,4.15,66.401667
5/1/2022 14:00,4.15,67.651667
5/1/2022 15:00,4.1,68.948333
5/1/2022 16:00,3.9,70.035833
5/1/2022 17:00,3.6,68.868333
5/1/2022 18:00,3.5,66.588333
5/1/2022 19:00,3.5,62.88
5/1/2022 20:00,3.5,60.35
