index,temp,rain
4/18/2022 14:15,57.79,3.5
4/18/2022 14:20,57.98,3.5
4/18/2022 14:25,58.87,3.5
4/18/2022 14:30,58.52,3.5
4/18/2022 14:35,58.06,3.5
4/18/2022 14:40,58.25,3.5
4/18/2022 14:45,58.79,3.5
4/18/2022 14:50,58.17,3.5
4/18/2022 14:55,59.06,3.5
4/18/2022 15:00,58.79,3.5
4/18/2022 15:05,58.79,3.5
4/18/2022 15:10,59.1,3.5
4/18/2022 15:15,58.29,3.5
4/18/2022 15:20,56.94,3.5
4/18/2022 15:25,57.83,3.5
4/18/2022 15:30,58.25,3.5
4/18/2022 15:35,58.44,3.5
4/18/2022 15:40,58.52,3.5
4/18/2022 15:45,57.36,3.5
4/18/2022 15:50,56.71,3.5
4/18/2022 15:55,56.63,2.9
4/18/2022 16:00,56.44,3.5
4/18/2022 16:05,56.13,3.5
4/18/2022 16:10,56.01,3.5
4/18/2022 16:15,55.93,2.9
4/18/2022 16:20,55.86,3.5
4/18/2022 16:25,55.55,2.9
4/18/2022 16:30,55.32,3.5
4/18/2022 16:35,55.12,2.9
4/18/2022 16:40,54.78,2.9
4/18/2022 16:45,54.08,2.9
4/18/2022 16:50,53.46,2.9
4/18/2022 16:55,53.11,2.9
4/18/2022 17:00,52.77,2.9
4/18/2022 17:05,52.81,2.9
4/18/2022 17:10,52.92,2.9
4/18/2022 17:15,52.69,2.9
4/18/2022 17:20,52.38,2.9
4/18/2022 17:25,52.38,2.9
4/18/2022 17:30,51.96,2.9
4/18/2022 17:35,51.34,2.9
4/18/2022 17:40,50.61,2.9
4/18/2022 17:45,50.33,2.9
4/18/2022 17:50,50.14,2.9
4/18/2022 17:55,49.95,2.9
4/18/2022 18:00,49.68,2.9
4/18/2022 18:05,49.18,2.9
4/18/2022 18:10,48.83,2.9
4/18/2022 18:15,48.64,2.9
4/18/2022 18:20,48.37,2.9
4/18/2022 18:25,48.06,2.9
4/18/2022 18:30,47.86,2.9
4/18/2022 18:35,47.71,2.9
4/18/2022 18:40,47.55,2.9
4/18/2022 18:45,47.17,2.9
4/18/2022 18:50,46.9,2.9
4/18/2022 18:55,46.67,2.9
4/18/2022 19:00,46.44,2.9
4/18/2022 19:05,46.36,2.9
4/18/2022 19:10,46.2,2.9
4/18/2022 19:15,45.97,2.9
4/18/2022 19:20,45.93,2.9
4/18/2022 19:25,45.74,2.9
4/18/2022 19:30,45.7,2.9
4/18/2022 19:35,45.59,2.9
4/18/2022 19:40,45.43,2.9
4/18/2022 19:45,45.28,2.9
4/18/2022 19:50,45.32,2.9
4/18/2022 19:55,45.32,2.9
4/18/2022 20:00,45.24,2.9
4/18/2022 20:05,45.12,2.9
4/18/2022 20:10,45.01,2.9
4/18/2022 20:15,44.81,2.9
4/18/2022 20:20,44.81,2.9
4/18/2022 20:25,44.58,2.9
4/18/2022 20:30,44.43,2.9
4/18/2022 20:35,44.35,2.9
4/18/2022 20:40,44.23,2.9
4/18/2022 20:45,44.23,2.9
4/18/2022 20:50,44,2.9
4/18/2022 20:55,43.89,2.9
4/18/2022 21:00,43.77,2.9
4/18/2022 21:05,43.81,2.9
4/18/2022 21:10,43.81,2.9
4/18/2022 21:15,43.77,2.9
4/18/2022 21:20,43.58,2.9
4/18/2022 21:25,43.66,2.9
4/18/2022 21:30,43.54,2.9
4/18/2022 21:35,43.42,2.9
4/18/2022 21:40,43.27,2.9
4/18/2022 21:45,43.04,2.9
4/18/2022 21:50,43.08,2.9
4/18/2022 21:55,43,2.9
4/18/2022 22:00,42.88,2.9
4/18/2022 22:05,42.88,2.9
4/18/2022 22:10,42.84,2.9
4/18/2022 22:15,42.69,2.9
4/18/2022 22:20,42.77,2.9
4/18/2022 22:25,42.73,2.9
4/18/2022 22:30,42.61,2.9
4/18/2022 22:35,42.65,2.9
4/18/2022 22:40,42.57,2.9
4/18/2022 22:45,42.57,3.5
4/18/2022 22:50,42.54,3.5
4/18/2022 22:55,42.54,3.5
4/18/2022 23:00,42.54,3.5
4/18/2022 23:05,42.57,3.5
4/18/2022 23:10,42.54,3.5
4/18/2022 23:15,42.57,3.5
4/18/2022 23:20,42.69,3.5
4/18/2022 23:25,42.69,3.5
4/18/2022 23:30,42.69,3.5
4/18/2022 23:35,42.65,3.5
4/18/2022 23:40,42.61,3.5
4/18/2022 23:45,42.65,3.5
4/18/2022 23:50,42.57,3.5
4/18/2022 23:55,42.69,3.5
4/19/2022 0:00,42.54,3.5
4/19/2022 0:05,42.42,3.5
4/19/2022 0:10,42.46,3.5
4/19/2022 0:15,42.46,3.5
4/19/2022 0:20,42.42,3.5
4/19/2022 0:25,42.5,3.5
4/19/2022 0:30,42.46,3.5
4/19/2022 0:35,42.46,3.5
4/19/2022 0:40,42.42,3.5
4/19/2022 0:45,42.38,3.5
4/19/2022 0:50,42.42,3.5
4/19/2022 0:55,42.38,3.5
4/19/2022 1:00,42.38,3.5
4/19/2022 1:05,42.42,3.5
4/19/2022 1:10,42.38,3.5
4/19/2022 1:15,42.34,3.5
4/19/2022 1:20,42.34,3.5
4/19/2022 1:25,42.42,3.5
4/19/2022 1:30,42.3,34.1
4/19/2022 1:35,41.88,100
4/19/2022 1:40,41.3,100
4/19/2022 1:45,40.64,100
4/19/2022 1:50,40.22,100
4/19/2022 1:55,39.99,100
4/19/2022 2:00,39.68,100
4/19/2022 2:05,39.52,100
4/19/2022 2:10,39.33,100
4/19/2022 2:15,39.1,100
4/19/2022 2:20,39.1,100
4/19/2022 2:25,38.91,100
4/19/2022 2:30,38.98,100
4/19/2022 2:35,39.1,100
4/19/2022 2:40,39.18,100
4/19/2022 2:45,39.22,100
4/19/2022 2:50,39.41,100
4/19/2022 2:55,39.52,100
4/19/2022 3:00,39.6,100
4/19/2022 3:05,39.79,100
4/19/2022 3:10,39.95,100
4/19/2022 3:15,40.03,100
4/19/2022 3:20,40.06,100
4/19/2022 3:25,40.26,100
4/19/2022 3:30,40.37,100
4/19/2022 3:35,40.41,100
4/19/2022 3:40,40.53,100
4/19/2022 3:45,40.57,100
4/19/2022 3:50,40.64,100
4/19/2022 3:55,40.72,100
4/19/2022 4:00,40.8,100
4/19/2022 4:05,40.8,100
4/19/2022 4:10,40.84,100
4/19/2022 4:15,40.88,100
4/19/2022 4:20,40.99,100
4/19/2022 4:25,40.99,100
4/19/2022 4:30,40.95,100
4/19/2022 4:35,40.91,100
4/19/2022 4:40,40.95,100
4/19/2022 4:45,40.88,100
4/19/2022 4:50,40.84,100
4/19/2022 4:55,40.84,100
4/19/2022 5:00,40.88,100
4/19/2022 5:05,40.91,100
4/19/2022 5:10,40.91,100
4/19/2022 5:15,41.03,100
4/19/2022 5:20,41.11,100
4/19/2022 5:25,41.22,100
4/19/2022 5:30,41.26,100
4/19/2022 5:35,41.34,100
4/19/2022 5:40,41.69,100
4/19/2022 5:45,41.8,100
4/19/2022 5:50,41.96,100
4/19/2022 5:55,41.96,100
4/19/2022 6:00,42.23,100
4/19/2022 6:05,42.46,100
4/19/2022 6:10,42.46,100
4/19/2022 6:15,42.54,100
4/19/2022 6:20,42.77,100
4/19/2022 6:25,43.04,100
4/19/2022 6:30,43.23,100
4/19/2022 6:35,43.5,100
4/19/2022 6:40,43.73,100
4/19/2022 6:45,44,100
4/19/2022 6:50,44.23,100
4/19/2022 6:55,44.27,100
4/19/2022 7:00,44.39,100
4/19/2022 7:05,44.58,100
4/19/2022 7:10,44.74,100
4/19/2022 7:15,44.93,100
4/19/2022 7:20,45.2,100
4/19/2022 7:25,45.47,100
4/19/2022 7:30,45.62,100
4/19/2022 7:35,45.59,100
4/19/2022 7:40,45.62,100
4/19/2022 7:45,45.78,100
4/19/2022 7:50,45.97,100
4/19/2022 7:55,45.97,100
4/19/2022 8:00,46.17,100
4/19/2022 8:05,46.32,100
4/19/2022 8:10,46.55,100
4/19/2022 8:15,46.9,100
4/19/2022 8:20,47.17,100
4/19/2022 8:25,47.36,100
4/19/2022 8:30,47.59,100
4/19/2022 8:35,47.94,100
4/19/2022 8:40,48.4,100
4/19/2022 8:45,48.71,100
4/19/2022 8:50,48.87,100
4/19/2022 8:55,49.1,100
4/19/2022 9:00,49.29,100
4/19/2022 9:05,49.64,100
4/19/2022 9:10,49.79,100
4/19/2022 9:15,49.83,100
4/19/2022 9:20,49.91,100
4/19/2022 9:25,50.1,100
4/19/2022 9:30,50.22,100
4/19/2022 9:35,50.26,100
4/19/2022 9:40,50.33,87.6
4/19/2022 9:45,50.49,35.9
4/19/2022 9:50,50.53,23.5
4/19/2022 9:55,50.64,37.6
4/19/2022 10:00,50.53,100
4/19/2022 10:05,50.57,100
4/19/2022 10:10,50.53,100
4/19/2022 10:15,49.1,100
4/19/2022 10:20,48.79,100
4/19/2022 10:25,47.75,100
4/19/2022 10:30,47.36,100
4/19/2022 10:35,46.9,100
4/19/2022 10:40,45.24,100
4/19/2022 10:45,45.05,100
4/19/2022 10:50,44.43,100
4/19/2022 10:55,44.5,100
4/19/2022 11:00,44,77.1
4/19/2022 11:05,43.81,67.1
4/19/2022 11:10,43.73,22.9
4/19/2022 11:15,43.66,10
4/19/2022 11:20,44.54,8.8
4/19/2022 11:25,45.08,8.2
4/19/2022 11:30,44.97,7.6
4/19/2022 11:35,44.23,7.6
4/19/2022 11:40,44.7,7.1
4/19/2022 11:45,44.62,7.6
4/19/2022 11:50,44.78,7.1
4/19/2022 11:55,45.7,7.1
4/19/2022 12:00,45.2,6.5
4/19/2022 12:05,44.47,7.1
4/19/2022 12:10,44.12,7.1
4/19/2022 12:15,43.5,6.5
4/19/2022 12:20,43.35,8.2
4/19/2022 12:25,43.69,5.9
4/19/2022 12:30,43.73,5.9
4/19/2022 12:35,44.5,5.3
4/19/2022 12:40,45.93,5.3
4/19/2022 12:45,45.47,5.3
4/19/2022 12:50,45.66,4.7
4/19/2022 12:55,45.93,4.7
4/19/2022 13:00,46.59,4.7
4/19/2022 13:05,45.82,4.7
4/19/2022 13:10,46.24,4.7
4/19/2022 13:15,46.24,4.7
4/19/2022 13:20,46.09,4.7
4/19/2022 13:25,47.05,4.7
4/19/2022 13:30,47.17,4.7
4/19/2022 13:35,46.51,4.7
4/19/2022 13:40,47.01,4.7
4/19/2022 13:45,45.7,4.1
4/19/2022 13:50,44.62,10
4/19/2022 13:55,43.58,86.5
4/19/2022 14:00,43.35,4.7
4/19/2022 14:05,44.35,4.7
4/19/2022 14:10,45.2,4.7
4/19/2022 14:15,46.05,4.7
4/19/2022 14:20,46.78,4.7
4/19/2022 14:25,45.24,5.9
4/19/2022 14:30,44.74,6.5
4/19/2022 14:35,44.66,8.8
4/19/2022 14:40,43.77,9.4
4/19/2022 14:45,43.5,4.1
4/19/2022 14:50,43.62,4.1
4/19/2022 14:55,43.42,4.7
4/19/2022 15:00,43.35,18.8
4/19/2022 15:05,43.54,12.4
4/19/2022 15:10,43.39,37.6
4/19/2022 15:15,43.11,74.1
4/19/2022 15:20,42.65,37.1
4/19/2022 15:25,42.46,87.1
4/19/2022 15:30,42.23,15.9
4/19/2022 15:35,42.07,7.6
4/19/2022 15:40,42.11,5.3
4/19/2022 15:45,42.69,4.7
4/19/2022 15:50,42.65,4.7
4/19/2022 15:55,43.58,4.7
4/19/2022 16:00,43.96,4.7
4/19/2022 16:05,43.39,4.7
4/19/2022 16:10,43.15,4.7
4/19/2022 16:15,43.08,6.5
4/19/2022 16:20,43.27,4.7
4/19/2022 16:25,43.5,4.7
4/19/2022 16:30,43.31,4.7
4/19/2022 16:35,43.77,4.7
4/19/2022 16:40,43.58,4.1
4/19/2022 16:45,43.66,4.1
4/19/2022 16:50,43.15,4.1
4/19/2022 16:55,42.65,4.7
4/19/2022 17:00,39.83,100
4/19/2022 17:05,39.56,100
4/19/2022 17:10,41.69,27.1
4/19/2022 17:15,44.08,24.1
4/19/2022 17:20,42.19,21.2
4/19/2022 17:25,41.69,22.4
4/19/2022 17:30,41.61,44.7
4/19/2022 17:35,41.45,51.8
4/19/2022 17:40,41.45,5.3
4/19/2022 17:45,41.49,4.7
4/19/2022 17:50,41.49,7.6
4/19/2022 17:55,44.43,4.7
4/19/2022 18:00,45.05,4.7
4/19/2022 18:05,44.89,4.7
4/19/2022 18:10,43.62,4.7
4/19/2022 18:15,42.73,4.1
4/19/2022 18:20,42.42,4.1
4/19/2022 18:25,42.34,4.1
4/19/2022 18:30,42.27,4.1
4/19/2022 18:35,42.03,4.1
4/19/2022 18:40,42.03,4.1
4/19/2022 18:45,42,4.1
4/19/2022 18:50,42.11,4.1
4/19/2022 18:55,42.11,4.1
4/19/2022 19:00,41.84,4.1
4/19/2022 19:05,41.61,4.1
4/19/2022 19:10,41.18,4.1
4/19/2022 19:15,41.07,4.1
4/19/2022 19:20,41.11,4.1
4/19/2022 19:25,41.18,4.1
4/19/2022 19:30,41.03,4.1
4/19/2022 19:35,40.95,4.1
4/19/2022 19:40,41.07,4.1
4/19/2022 19:45,41.15,4.1
4/19/2022 19:50,40.91,4.1
4/19/2022 19:55,40.64,4.1
4/19/2022 20:00,40.26,4.1
4/19/2022 20:05,40.14,4.1
4/19/2022 20:10,40.45,4.1
4/19/2022 20:15,40.72,4.1
4/19/2022 20:20,40.88,4.1
4/19/2022 20:25,40.8,4.1
4/19/2022 20:30,40.64,4.1
4/19/2022 20:35,40.41,4.1
4/19/2022 20:40,40.06,4.1
4/19/2022 20:45,40.06,4.1
4/19/2022 20:50,40.53,4.1
4/19/2022 20:55,40.33,4.7
4/19/2022 21:00,40.18,4.1
4/19/2022 21:05,39.6,4.1
4/19/2022 21:10,39.6,4.1
4/19/2022 21:15,39.64,4.1
4/19/2022 21:20,39.45,4.1
4/19/2022 21:25,39.87,4.1
4/19/2022 21:30,40.18,4.1
4/19/2022 21:35,40.41,4.1
4/19/2022 21:40,40.72,4.7
4/19/2022 21:45,41.07,4.1
4/19/2022 21:50,40.84,4.1
4/19/2022 21:55,40.61,4.1
4/19/2022 22:00,40.61,4.1
4/19/2022 22:05,40.26,4.1
4/19/2022 22:10,40.72,4.1
4/19/2022 22:15,40.64,4.1
4/19/2022 22:20,40.57,4.1
4/19/2022 22:25,40.53,4.1
4/19/2022 22:30,39.95,4.1
4/19/2022 22:35,40.06,4.1
4/19/2022 22:40,40.22,4.1
4/19/2022 22:45,39.72,4.1
4/19/2022 22:50,39.83,4.1
4/19/2022 22:55,39.41,4.1
4/19/2022 23:00,39.56,4.1
4/19/2022 23:05,39.49,4.1
4/19/2022 23:10,39.14,4.7
4/19/2022 23:15,39.14,4.1
4/19/2022 23:20,39.1,4.1
4/19/2022 23:25,38.91,4.1
4/19/2022 23:30,38.91,4.1
4/19/2022 23:35,38.67,4.1
4/19/2022 23:40,38.64,4.1
4/19/2022 23:45,38.6,4.1
4/19/2022 23:50,38.52,4.1
4/19/2022 23:55,38.64,4.1
4/20/2022 0:00,38.6,4.1
4/20/2022 0:05,38.44,4.1
4/20/2022 0:10,38.13,4.1
4/20/2022 0:15,38.13,4.1
4/20/2022 0:20,38.13,4.1
4/20/2022 0:25,38.13,4.1
4/20/2022 0:30,37.86,4.1
4/20/2022 0:35,38.06,4.1
4/20/2022 0:40,37.83,4.1
4/20/2022 0:45,37.79,4.1
4/20/2022 0:50,37.63,4.1
4/20/2022 0:55,37.59,4.1
4/20/2022 1:00,37.28,4.1
4/20/2022 1:05,37.44,4.1
4/20/2022 1:10,37.28,4.1
4/20/2022 1:15,37.32,4.1
4/20/2022 1:20,37.25,4.1
4/20/2022 1:25,37.44,4.1
4/20/2022 1:30,37.36,4.1
4/20/2022 1:35,37.32,4.1
4/20/2022 1:40,37.32,4.1
4/20/2022 1:45,37.36,4.1
4/20/2022 1:50,37.36,4.1
4/20/2022 1:55,37.05,4.7
4/20/2022 2:00,37.32,4.1
4/20/2022 2:05,37.48,4.1
4/20/2022 2:10,37.71,4.1
4/20/2022 2:15,37.67,4.1
4/20/2022 2:20,37.79,4.1
4/20/2022 2:25,37.94,4.1
4/20/2022 2:30,38.06,4.1
4/20/2022 2:35,38.13,4.1
4/20/2022 2:40,38.17,4.1
4/20/2022 2:45,38.29,4.1
4/20/2022 2:50,38.33,4.1
4/20/2022 2:55,38.33,4.1
4/20/2022 3:00,38.56,4.7
4/20/2022 3:05,38.52,4.1
4/20/2022 3:10,38.6,4.1
4/20/2022 3:15,38.64,4.7
4/20/2022 3:20,38.52,4.1
4/20/2022 3:25,38.48,4.1
4/20/2022 3:30,38.6,4.1
4/20/2022 3:35,38.83,4.1
4/20/2022 3:40,38.83,4.1
4/20/2022 3:45,38.79,4.1
4/20/2022 3:50,38.75,4.1
