index,rain,temp,,,,,,,
6/2/2022 21:15,7.1,69.68,,,,,,,
6/2/2022 21:20,7.1,69.29,,,,,,,
6/2/2022 21:25,7.1,68.87,,,,,,,
6/2/2022 21:30,7.1,68.44,,,,,,,
6/2/2022 21:35,8.8,68.1,,,,,,,
6/2/2022 21:40,7.1,67.48,,,,,,,
6/2/2022 21:45,7.6,67.09,,,,,,,
6/2/2022 21:50,7.1,67.09,,,,,,,
6/2/2022 21:55,23.5,67.05,,,,,,,
6/2/2022 22:00,7.1,66.71,,,,,,,
6/2/2022 22:05,7.6,66.67,,,,,,,
6/2/2022 22:10,7.6,66.24,,,,,,,
6/2/2022 22:15,7.6,66.17,,,,,,,
6/2/2022 22:20,7.6,65.78,,,,,,,
6/2/2022 22:25,7.6,65.59,,,,,,,
6/2/2022 22:30,7.6,65.43,,,,,,,
6/2/2022 22:35,7.6,65.28,,,,,,,
6/2/2022 22:40,7.6,65.08,,,,,,,
6/2/2022 22:45,7.6,65.01,,,,,,,
6/2/2022 22:50,7.6,64.81,,,,,,,
6/2/2022 22:55,7.6,65.01,,,,,,,
6/2/2022 23:00,7.6,65.28,,,,,,,
6/2/2022 23:05,7.6,65.08,,,,,,,
6/2/2022 23:10,7.6,65.35,,,,,,,
6/2/2022 23:15,7.6,65.12,,,,,,,
6/2/2022 23:20,7.6,65.35,,,,,,,
6/2/2022 23:25,7.6,65.2,,,,,,,
6/2/2022 23:30,7.6,64.81,,,,,,,
6/2/2022 23:35,7.6,64.2,,,,,,,
6/2/2022 23:40,8.2,63.77,,,,,,,
6/2/2022 23:45,8.2,63.39,,,,,,,
6/2/2022 23:50,8.2,63.19,,,,,,,
6/2/2022 23:55,8.8,63.08,,,,,,,
6/3/2022 0:00,8.8,62.92,,,,,,,
6/3/2022 0:05,8.8,62.84,,,,,,,
6/3/2022 0:10,8.2,62.81,,,,,,,
6/3/2022 0:15,8.2,62.73,,,,,,,
6/3/2022 0:20,8.8,62.54,,,,,,,
6/3/2022 0:25,8.8,62.38,,,,,,,
6/3/2022 0:30,8.8,62.03,,,,,,,
6/3/2022 0:35,9.4,61.76,,,,,,,
6/3/2022 0:40,9.4,61.49,,,,,,,
6/3/2022 0:45,10,61.22,,,,,,,
6/3/2022 0:50,10,60.91,,,,,,,
6/3/2022 0:55,10.6,60.64,,,,,,,
6/3/2022 1:00,11.2,60.53,,,,,,,
6/3/2022 1:05,10.6,60.41,,,,,,,
6/3/2022 1:10,10.6,60.3,,,,,,,
6/3/2022 1:15,10,60.22,,,,,,,
6/3/2022 1:20,10,60.3,,,,,,,
6/3/2022 1:25,10,60.34,,,,,,,
6/3/2022 1:30,10.6,60.22,,,,,,,
6/3/2022 1:35,10.6,60.06,,,,,,,
6/3/2022 1:40,10.6,59.91,,,,,,,
6/3/2022 1:45,10,60.03,,,,,,,
6/3/2022 1:50,10,59.95,,,,,,,
6/3/2022 1:55,10,59.99,,,,,,,
6/3/2022 2:00,9.4,59.99,,,,,,,
6/3/2022 2:05,9.4,60.06,,,,,,,
6/3/2022 2:10,9.4,60.1,,,,,,,
6/3/2022 2:15,9.4,60.06,,,,,,,
6/3/2022 2:20,9.4,60.06,,,,,,,
6/3/2022 2:25,9.4,60.03,,,,,,,
6/3/2022 2:30,9.4,59.99,,,,,,,
6/3/2022 2:35,9.4,60.03,,,,,,,
6/3/2022 2:40,9.4,59.99,,,,,,,
6/3/2022 2:45,9.4,59.95,,,,,,,
6/3/2022 2:50,9.4,59.83,,,,,,,
6/3/2022 2:55,9.4,59.76,,,,,,,
6/3/2022 3:00,9.4,59.76,,,,,,,
6/3/2022 3:05,9.4,59.68,,,,,,,
6/3/2022 3:10,9.4,59.79,,,,,,,
6/3/2022 3:15,9.4,59.76,,,,,,,
6/3/2022 3:20,9.4,59.87,,,,,,,
6/3/2022 3:25,9.4,59.79,,,,,,,
6/3/2022 3:30,9.4,59.76,,,,,,,
6/3/2022 3:35,9.4,59.68,,,,,,,
6/3/2022 3:40,9.4,59.68,,,,,,,
6/3/2022 3:45,9.4,59.76,,,,,,,
6/3/2022 3:50,9.4,59.76,,,,,,,
6/3/2022 3:55,9.4,59.68,,,,,,,
6/3/2022 4:00,9.4,59.49,,,,,,,
6/3/2022 4:05,9.4,59.52,,,,,,,
6/3/2022 4:10,9.4,59.56,,,,,,,
6/3/2022 4:15,9.4,59.6,,,,,,,
6/3/2022 4:20,9.4,59.56,,,,,,,
6/3/2022 4:25,9.4,59.52,,,,,,,
6/3/2022 4:30,9.4,59.49,,,,,,,
6/3/2022 4:35,9.4,59.41,,,,,,,
6/3/2022 4:40,9.4,59.41,,,,,,,
6/3/2022 4:45,9.4,59.45,,,,,,,
6/3/2022 4:50,9.4,59.33,,,,,,,
6/3/2022 4:55,9.4,59.41,,,,,,,
6/3/2022 5:00,9.4,59.33,,,,,,,
6/3/2022 5:05,9.4,59.37,,,,,,,
6/3/2022 5:10,9.4,59.49,,,,,,,
6/3/2022 5:15,9.4,59.45,,,,,,,
6/3/2022 5:20,10,59.41,,,,,,,
6/3/2022 5:25,10,59.41,,,,,,,
6/3/2022 5:30,10,59.37,,,,,,,
6/3/2022 5:35,10,59.37,,,,,,,
6/3/2022 5:40,10,59.33,,,,,,,
6/3/2022 5:45,10,59.33,,,,,,,
6/3/2022 5:50,10,59.22,,,,,,,
6/3/2022 5:55,10,59.25,,,,,,,
6/3/2022 6:00,10,59.25,,,,,,,
6/3/2022 6:05,10,59.25,,,,,,,
6/3/2022 6:10,10.6,59.29,,,,,,,
6/3/2022 6:15,10.6,59.22,,,,,,,
6/3/2022 6:20,10.6,59.18,,,,,,,
6/3/2022 6:25,11.2,59.18,,,,,,,
6/3/2022 6:30,10.6,59.1,,,,,,,
6/3/2022 6:35,11.2,59.06,,,,,,,
6/3/2022 6:40,10.6,59.1,,,,,,,
6/3/2022 6:45,10.6,59.22,,,,,,,
6/3/2022 6:50,10.6,59.1,,,,,,,
6/3/2022 6:55,10.6,59.06,,,,,,,
6/3/2022 7:00,10.6,59.14,,,,,,,
6/3/2022 7:05,10.6,59.02,,,,,,,
6/3/2022 7:10,10.6,59.06,,,,,,,
6/3/2022 7:15,10.6,59.02,,,,,,,
6/3/2022 7:20,11.2,59.1,,,,,,,
6/3/2022 7:25,11.2,59.1,,,,,,,
6/3/2022 7:30,11.2,59.02,,,,,,,
6/3/2022 7:35,11.2,59.02,,,,,,,
6/3/2022 7:40,11.2,58.98,,,,,,,
6/3/2022 7:45,11.2,58.98,,,,,,,
6/3/2022 7:50,11.2,58.98,,,,,,,
6/3/2022 7:55,12.4,58.87,,,,,,,
6/3/2022 8:00,11.8,58.79,,,,,,,
6/3/2022 8:05,12.9,58.75,,,,,,,
6/3/2022 8:10,15.3,58.75,,,,,,,
6/3/2022 8:15,12.9,58.64,,,,,,,
6/3/2022 8:20,67.6,58.67,,,,,,,
6/3/2022 8:25,4,58.6,,,,,,,
6/3/2022 8:30,87.1,58.44,,,,,,,
6/3/2022 8:35,64.7,58.29,,,,,,,
6/3/2022 8:40,78.2,58.29,,,,,,,
6/3/2022 8:45,24.1,58.21,,,,,,,
6/3/2022 8:50,18.8,58.21,,,,,,,
6/3/2022 8:55,15.9,58.17,,,,,,,
6/3/2022 9:00,15.9,58.21,,,,,,,
6/3/2022 9:05,17.1,58.25,,,,,,,
6/3/2022 9:10,15.9,58.33,,,,,,,
6/3/2022 9:15,15.3,58.25,,,,,,,
6/3/2022 9:20,14.7,58.25,,,,,,,
6/3/2022 9:25,14.7,58.25,,,,,,,
6/3/2022 9:30,21.8,58.25,,,,,,,
6/3/2022 9:35,18.2,58.29,,,,,,,
6/3/2022 9:40,14.1,58.29,,,,,,,
6/3/2022 9:45,14.1,58.21,,,,,,,
6/3/2022 9:50,14.1,58.25,,,,,,,
6/3/2022 9:55,17.1,58.17,,,,,,,
6/3/2022 10:00,81.2,58.25,,,,,,,
6/3/2022 10:05,45,58.33,,,,,,,
6/3/2022 10:10,15.3,58.21,,,,,,,
6/3/2022 10:15,12.9,58.17,,,,,,,
6/3/2022 10:20,11.8,58.21,,,,,,,
6/3/2022 10:25,11.2,58.33,,,,,,,
6/3/2022 10:30,11.2,58.48,,,,,,,
6/3/2022 10:35,11.8,58.56,,,,,,,
6/3/2022 10:40,11.2,58.67,,,,,,,
6/3/2022 10:45,11.2,58.44,,,,,,,
6/3/2022 10:50,11.2,58.37,,,,,,,
6/3/2022 10:55,34,58.29,,,,,,,
6/3/2022 11:00,100,65,,,,,,,
6/3/2022 11:05,100,65,,,,,,,
6/3/2022 11:10,100,65,,,,,,,
6/3/2022 11:15,100,65,,,,,,,
6/3/2022 11:20,100,65,,,,,,,
6/3/2022 11:25,100,65,,,,,,,
6/3/2022 11:30,100,65,,,,,,,
6/3/2022 11:35,100,65,,,,,,,
6/3/2022 11:40,100,65,,,,,,,
6/3/2022 11:45,100,65,,,,,,,
6/3/2022 11:50,100,65,,,,,,,
6/3/2022 11:55,100,65,,,,,,,
6/3/2022 12:00,100,65,,,,,,,
6/3/2022 12:05,100,65,,,,,,,
6/3/2022 12:10,100,65,,,,,,,
6/3/2022 12:15,100,65,,,,,,,
6/3/2022 12:20,100,65,,,,,,,
6/3/2022 12:25,100,65,,,,,,,
6/3/2022 12:30,100,65,,,,,,,
6/3/2022 12:35,100,65,,,,,,,
6/3/2022 12:40,100,65,,,,,,,
6/3/2022 12:45,100,65,,,,,,,
6/3/2022 12:50,100,65,,,,,,,
6/3/2022 12:55,100,65,,,,,,,
6/3/2022 13:00,100,65,,,,,,,
6/3/2022 13:05,100,65,,,,,,,
6/3/2022 13:10,100,65,,,,,,,
6/3/2022 13:15,98,65,,,,,,,
6/3/2022 13:20,98,65,,,,,,,
6/3/2022 13:25,98,65,,,,,,,
6/3/2022 13:30,98,65,,,,,,,
6/3/2022 13:35,98,65,,,,,,,
6/3/2022 13:40,98,65,,,,,,,
6/3/2022 13:45,98,65,,,,,,,
6/3/2022 13:50,98,65,,,,,,,
6/3/2022 13:55,98,65,,,,,,,
6/3/2022 14:00,98,65,,,,,,,
6/3/2022 14:05,98,65,,,,,,,
6/3/2022 14:10,98,65,,,,,,,
6/3/2022 14:15,98,65,,,,,,,
6/3/2022 14:20,98,65,,,,,,,
6/3/2022 14:25,98,65,,,,,,,
6/3/2022 14:30,98,65,,,,,,,
6/3/2022 14:35,98,65,,,,,,,
6/3/2022 14:40,98,65,,,,,,,
6/3/2022 14:45,98,65,,,,,,,
6/3/2022 14:50,98,65,,,,,,,
6/3/2022 14:55,98,65,,,,,,,
6/3/2022 15:00,98,65,,,,,,,
6/3/2022 15:05,98,65,,,,,,,
6/3/2022 15:10,98,65,,,,,,,
6/3/2022 15:15,99,65,,,,,,,
6/3/2022 15:20,99,65,,,,,,,
6/3/2022 15:25,99,65,,,,,,,
6/3/2022 15:30,99,65,,,,,,,
6/3/2022 15:35,99,65,,,,,,,
6/3/2022 15:40,99,65,,,,,,,
6/3/2022 15:45,99,65,,,,,,,
6/3/2022 15:50,99,65,,,,,,,
6/3/2022 15:55,99,65,,,,,,,
6/3/2022 16:00,99,65,,,,,,,
6/3/2022 16:05,99,65,,,,,,,
6/3/2022 16:10,99,65,,,,,,,
6/3/2022 16:15,99,65,,,,,,,
6/3/2022 16:20,99,65,,,,,,,
6/3/2022 16:25,99,65,,,,,,,
6/3/2022 16:30,99,65,,,,,,,
6/3/2022 16:35,99,65,,,,,,,
6/3/2022 16:40,99,65,,,,,,,
6/3/2022 16:45,99,65,,,,,,,
6/3/2022 16:50,99,65,,,,,,,
6/3/2022 16:55,99,65,,,,,,,
6/3/2022 17:00,99,65,,,,,,,
6/3/2022 17:05,99,65,,,,,,,
6/3/2022 17:10,99,65,,,,,,,
6/3/2022 17:15,99,65,,,,,,,
6/3/2022 17:20,99,65,,,,,,,
6/3/2022 17:25,99,65,,,,,,,
6/3/2022 17:30,99,70,,,,,,,
6/3/2022 17:35,7.1,74.47,,,,,,,
6/3/2022 17:40,7.1,74.2,,,,,,,
6/3/2022 17:45,7.6,75.62,,,,,,,
6/3/2022 17:50,7.6,75.97,,,,,,,
6/3/2022 17:55,7.1,75.39,,,,,,,
6/3/2022 18:00,7.6,76.59,,,,,,,
6/3/2022 18:05,7.1,76.24,,,,,,,
6/3/2022 18:10,7.1,76.09,,,,,,,
6/3/2022 18:15,7.1,75.93,,,,,,,
6/3/2022 18:20,7.1,76.17,,,,,,,
6/3/2022 18:25,7.1,77.17,,,,,,,
6/3/2022 18:30,7.1,76.13,,,,,,,
6/3/2022 18:35,7.1,77.67,,,,,,,
6/3/2022 18:40,7.1,77.25,,,,,,,
6/3/2022 18:45,6.5,76.47,,,,,,,
6/3/2022 18:50,6.5,76.59,,,,,,,
6/3/2022 18:55,6.5,77.01,,,,,,,
6/3/2022 19:00,6.5,77.56,,,,,,,
6/3/2022 19:05,7.1,77.4,,,,,,,
6/3/2022 19:10,6.5,78.29,,,,,,,
6/3/2022 19:15,6.5,77.28,,,,,,,
6/3/2022 19:20,6.5,76.63,,,,,,,
6/3/2022 19:25,6.5,76.9,,,,,,,
6/3/2022 19:30,6.5,75.55,,,,,,,
6/3/2022 19:35,6.5,76.82,,,,,,,
6/3/2022 19:40,6.5,76.09,,,,,,,
6/3/2022 19:45,6.5,76.28,,,,,,,
6/3/2022 19:50,6.5,77.63,,,,,,,
6/3/2022 19:55,6.5,77.94,,,,,,,
6/3/2022 20:00,6.5,78.06,,,,,,,
6/3/2022 20:05,6.5,78.25,,,,,,,
6/3/2022 20:10,6.5,78.64,,,,,,,
6/3/2022 20:15,6.5,79.68,,,,,,,
6/3/2022 20:20,6.5,79.22,,,,,,,
6/3/2022 20:25,6.5,77.94,,,,,,,
6/3/2022 20:30,6.5,77.9,,,,,,,
6/3/2022 20:35,6.5,77.79,,,,,,,
6/3/2022 20:40,6.5,77.98,,,,,,,
6/3/2022 20:45,6.5,78.71,,,,,,,
6/3/2022 20:50,6.5,79.18,,,,,,,
6/3/2022 20:55,6.5,78.91,,,,,,,
6/3/2022 21:00,6.5,79.02,,,,,,,
6/3/2022 21:05,6.5,80.53,,,,,,,
6/3/2022 21:10,6.5,79.64,,,,,,,
6/3/2022 21:15,5.9,79.06,,,,,,,
6/3/2022 21:20,6.5,79.56,,,,,,,
6/3/2022 21:25,6.5,80.26,,,,,,,
6/3/2022 21:30,6.5,80.34,,,,,,,
6/3/2022 21:35,5.9,79.22,,,,,,,
6/3/2022 21:40,5.9,79.02,,,,,,,
6/3/2022 21:45,5.9,78.87,,,,,,,
6/3/2022 21:50,5.9,78.98,,,,,,,
6/3/2022 21:55,5.9,78.56,,,,,,,
6/3/2022 22:00,5.9,78.44,,,,,,,
6/3/2022 22:05,5.9,78.33,,,,,,,
6/3/2022 22:10,5.9,78.06,,,,,,,
6/3/2022 22:15,5.9,78.06,,,,,,,
6/3/2022 22:20,5.9,77.59,,,,,,,
6/3/2022 22:25,5.9,77.52,,,,,,,
6/3/2022 22:30,5.9,77.56,,,,,,,
6/3/2022 22:35,5.9,77.9,,,,,,,
6/3/2022 22:40,5.9,77.9,,,,,,,
6/3/2022 22:45,5.9,77.44,,,,,,,
6/3/2022 22:50,5.9,76.94,,,,,,,
6/3/2022 22:55,5.9,76.94,,,,,,,
6/3/2022 23:00,5.9,76.9,,,,,,,
6/3/2022 23:05,5.9,76.86,,,,,,,
6/3/2022 23:10,5.9,76.24,,,,,,,
6/3/2022 23:15,5.9,75.89,,,,,,,
6/3/2022 23:20,5.9,75.62,,,,,,,
6/3/2022 23:25,5.9,75.28,,,,,,,
6/3/2022 23:30,5.9,74.74,,,,,,,
6/3/2022 23:35,5.9,74.35,,,,,,,
6/3/2022 23:40,5.9,73.77,,,,,,,
6/3/2022 23:45,5.9,73.08,,,,,,,
6/3/2022 23:50,5.9,72.38,,,,,,,
6/3/2022 23:55,5.9,71.65,,,,,,,
6/4/2022 0:00,5.3,70.64,,,,,,,
6/4/2022 0:05,5.3,69.95,,,,,,,
6/4/2022 0:10,5.9,68.71,,,,,,,
6/4/2022 0:15,6.5,68.17,,,,,,,
6/4/2022 0:20,7.1,67.56,,,,,,,
6/4/2022 0:25,7.1,66.74,,,,,,,
6/4/2022 0:30,7.6,66.2,,,,,,,
6/4/2022 0:35,7.6,65.7,,,,,,,
6/4/2022 0:40,8.2,65.2,,,,,,,
6/4/2022 0:45,8.2,64.74,,,,,,,
6/4/2022 0:50,8.8,64.2,,,,,,,
6/4/2022 0:55,8.8,63.69,,,,,,,
6/4/2022 1:00,8.8,63.42,,,,,,,
6/4/2022 1:05,10,63,,,,,,,
6/4/2022 1:10,11.2,62.54,,,,,,,
6/4/2022 1:15,11.2,62.23,,,,,,,
6/4/2022 1:20,12.4,62,,,,,,,
6/4/2022 1:25,18.2,61.65,,,,,,,
6/4/2022 1:30,28.8,61.22,,,,,,,
6/4/2022 1:35,30,61.03,,,,,,,
6/4/2022 1:40,32.4,60.84,,,,,,,
6/4/2022 1:45,27.6,60.72,,,,,,,
6/4/2022 1:50,40.6,60.53,,,,,,,
6/4/2022 1:55,32.4,60.3,,,,,,,
6/4/2022 2:00,23.5,60.18,,,,,,,
6/4/2022 2:05,27.1,60.1,,,,,,,
6/4/2022 2:10,30.6,59.99,,,,,,,
6/4/2022 2:15,73.5,59.79,,,,,,,
6/4/2022 2:20,70.6,59.6,,,,,,,
6/4/2022 2:25,78.2,59.45,,,,,,,
6/4/2022 2:30,99,54,,,,,,,
6/4/2022 2:35,99,54,,,,,,,
6/4/2022 2:40,98.2,54,,,,,,,
6/4/2022 2:45,100,54,,,,,,,
6/4/2022 2:50,100,54,,,,,,,
6/4/2022 2:55,100,54,,,,,,,
6/4/2022 3:00,96.5,54,,,,,,,
6/4/2022 3:05,98.2,54,,,,,,,
6/4/2022 3:10,99,54,,,,,,,
6/4/2022 3:15,99,54,,,,,,,
6/4/2022 3:20,98.8,54,,,,,,,
6/4/2022 3:25,100,54,,,,,,,
6/4/2022 3:30,100,54,,,,,,,
6/4/2022 3:35,100,54,,,,,,,
6/4/2022 3:40,100,54,,,,,,,
6/4/2022 3:45,100,54,,,,,,,
6/4/2022 3:50,100,54,,,,,,,
6/4/2022 3:55,100,54,,,,,,,
6/4/2022 4:00,92.9,54,,,,,,,
6/4/2022 4:05,99,54,,,,,,,
6/4/2022 4:10,99,54,,,,,,,
6/4/2022 4:15,99,54,,,,,,,
6/4/2022 4:20,99,54,,,,,,,
6/4/2022 4:25,99,54,,,,,,,
6/4/2022 4:30,99,54,,,,,,,
6/4/2022 4:35,99,54,,,,,,,
6/4/2022 4:40,99,54,,,,,,,
6/4/2022 4:45,99,54,,,,,,,
6/4/2022 4:50,99,54,,,,,,,
6/4/2022 4:55,99,54,,,,,,,
6/4/2022 5:00,99,54,,,,,,,
6/4/2022 5:05,99,54,,,,,,,
6/4/2022 5:10,99,54,,,,,,,
6/4/2022 5:15,99,54,,,,,,,
6/4/2022 5:20,99,54,,,,,,,
6/4/2022 5:25,99,54,,,,,,,
6/4/2022 5:30,99,54,,,,,,,
6/4/2022 5:35,99,54,,,,,,,
6/4/2022 5:40,100,54,,,,,,,
6/4/2022 5:45,100,54,,,,,,,
6/4/2022 5:50,100,54,,,,,,,
6/4/2022 5:55,100,54,,,,,,,
6/4/2022 6:00,100,54,,,,,,,
6/4/2022 6:05,100,54,,,,,,,
6/4/2022 6:10,100,54,,,,,,,
6/4/2022 6:15,100,54,,,,,,,
6/4/2022 6:20,100,54,,,,,,,
6/4/2022 6:25,95.3,54,,,,,,,
6/4/2022 6:30,91.2,54,,,,,,,
6/4/2022 6:35,92.9,54,,,,,,,
6/4/2022 6:40,99.4,54,,,,,,,
6/4/2022 6:45,100,54,,,,,,,
6/4/2022 6:50,100,54,,,,,,,
6/4/2022 6:55,100,54,,,,,,,
6/4/2022 7:00,100,54,,,,,,,
6/4/2022 7:05,100,54,,,,,,,
6/4/2022 7:10,100,54,,,,,,,
6/4/2022 7:15,100,54,,,,,,,
6/4/2022 7:20,100,54,,,,,,,
6/4/2022 7:25,100,54,,,,,,,
6/4/2022 7:30,100,54,,,,,,,
6/4/2022 7:35,100,54,,,,,,,
6/4/2022 7:40,100,54,,,,,,,
6/4/2022 7:45,100,54,,,,,,,
6/4/2022 7:50,96.5,54,,,,,,,
6/4/2022 7:55,65.3,54,,,,,,,
6/4/2022 8:00,99,54,,,,,,,
6/4/2022 8:05,99,54,,,,,,,
6/4/2022 8:10,99,54,,,,,,,
6/4/2022 8:15,99,54,,,,,,,
6/4/2022 8:20,99,54,,,,,,,
6/4/2022 8:25,99,54,,,,,,,
6/4/2022 8:30,99,54,,,,,,,
6/4/2022 8:35,99,54,,,,,,,
6/4/2022 8:40,100,54,,,,,,,
6/4/2022 8:45,100,54,,,,,,,
6/4/2022 8:50,99,54,,,,,,,
6/4/2022 8:55,99,54,,,,,,,
6/4/2022 9:00,99,54,,,,,,,
6/4/2022 9:05,99,54,,,,,,,
6/4/2022 9:10,99,54,,,,,,,
6/4/2022 9:15,99,54,,,,,,,
6/4/2022 9:20,99,54,,,,,,,
6/4/2022 9:25,99,54,,,,,,,
6/4/2022 9:30,99,54,,,,,,,
6/4/2022 9:35,99,54,,,,,,,
6/4/2022 9:40,99,54,,,,,,,
6/4/2022 9:45,99,54,,,,,,,
6/4/2022 9:50,99,54,,,,,,,
6/4/2022 9:55,99,54,,,,,,,
6/4/2022 10:00,99,54,,,,,,,
6/4/2022 10:05,99,54,,,,,,,
6/4/2022 10:10,99,54,,,,,,,
6/4/2022 10:15,99,54,,,,,,,
6/4/2022 10:20,99,54,,,,,,,
6/4/2022 10:25,99,54,,,,,,,
6/4/2022 10:30,99,54,,,,,,,
6/4/2022 10:35,99,54,,,,,,,
6/4/2022 10:40,99,54,,,,,,,
6/4/2022 10:45,99,54,,,,,,,
6/4/2022 10:50,99,54,,,,,,,
6/4/2022 10:55,99,54,,,,,,,
6/4/2022 11:00,99,54,,,,,,,
6/4/2022 11:05,99,54,,,,,,,
6/4/2022 11:10,99,54,,,,,,,
6/4/2022 11:15,99,54,,,,,,,
6/4/2022 11:20,99,54,,,,,,,
6/4/2022 11:25,99,54,,,,,,,
6/4/2022 11:30,99,54,,,,,,,
6/4/2022 11:35,99,54,,,,,,,
6/4/2022 11:40,99,54,,,,,,,
6/4/2022 11:45,99,54,,,,,,,
6/4/2022 11:50,99,54,,,,,,,
6/4/2022 11:55,99,54,,,,,,,
6/4/2022 12:00,99,54,,,,,,,
6/4/2022 12:05,99,54,,,,,,,
6/4/2022 12:10,99,54,,,,,,,
6/4/2022 12:15,99,54,,,,,,,
6/4/2022 12:20,99,54,,,,,,,
6/4/2022 12:25,99,54,,,,,,,
6/4/2022 12:30,99,57,,,,,,,
6/4/2022 12:35,99,57,,,,,,,
6/4/2022 12:40,99,57,,,,,,,
6/4/2022 12:45,99,57,,,,,,,
6/4/2022 12:50,99,57,,,,,,,
6/4/2022 12:55,99,57,,,,,,,
6/4/2022 13:00,99,57,,,,,,,
6/4/2022 13:05,7.1,66.44,,,,,,,
6/4/2022 13:10,7.6,66.17,,,,,,,
6/4/2022 13:15,7.6,66.67,,,,,,,
6/4/2022 13:20,7.1,67.17,,,,,,,
6/4/2022 13:25,7.1,66.28,,,,,,,
6/4/2022 13:30,7.1,67.48,,,,,,,
6/4/2022 13:35,7.1,68.25,,,,,,,
6/4/2022 13:40,7.1,68.37,,,,,,,
6/4/2022 13:45,7.1,68.02,,,,,,,
6/4/2022 13:50,7.1,67.48,,,,,,,
6/4/2022 13:55,7.1,67.4,,,,,,,
6/4/2022 14:00,7.1,68.52,,,,,,,
6/4/2022 14:05,7.1,68.6,,,,,,,
6/4/2022 14:10,7.1,69.06,,,,,,,
6/4/2022 14:15,7.1,69.06,,,,,,,
6/4/2022 14:20,7.1,70.18,,,,,,,
6/4/2022 14:25,7.1,70.72,,,,,,,
6/4/2022 14:30,7.1,71.53,,,,,,,
6/4/2022 14:35,7.1,71.3,,,,,,,
6/4/2022 14:40,7.1,71.26,,,,,,,
6/4/2022 14:45,7.1,71.22,,,,,,,
6/4/2022 14:50,7.1,71.07,,,,,,,
6/4/2022 14:55,7.1,70.95,,,,,,,
6/4/2022 15:00,7.1,71.3,,,,,,,
6/4/2022 15:05,7.1,71.53,,,,,,,
6/4/2022 15:10,7.1,71.88,,,,,,,
6/4/2022 15:15,7.1,72.46,,,,,,,
6/4/2022 15:20,7.1,72.61,,,,,,,
6/4/2022 15:25,7.1,73.73,,,,,,,
6/4/2022 15:30,7.1,73.54,,,,,,,
6/4/2022 15:35,7.1,72.65,,,,,,,
6/4/2022 15:40,7.1,72.73,,,,,,,
6/4/2022 15:45,7.1,73.12,,,,,,,
6/4/2022 15:50,7.1,74.04,,,,,,,
6/4/2022 15:55,7.1,74.04,,,,,,,
6/4/2022 16:00,7.1,74.31,,,,,,,
6/4/2022 16:05,7.1,74.62,,,,,,,
6/4/2022 16:10,7.1,76.13,,,,,,,
6/4/2022 16:15,7.1,76.9,,,,,,,
6/4/2022 16:20,7.1,76.17,,,,,,,
6/4/2022 16:25,7.1,76.86,,,,,,,
6/4/2022 16:30,7.1,74.93,,,,,,,
6/4/2022 16:35,6.5,74.43,,,,,,,
6/4/2022 16:40,7.1,75.93,,,,,,,
6/4/2022 16:45,7.1,76.86,,,,,,,
6/4/2022 16:50,7.1,75.97,,,,,,,
6/4/2022 16:55,6.5,75.16,,,,,,,
6/4/2022 17:00,6.5,76.09,,,,,,,
6/4/2022 17:05,7.1,76.17,,,,,,,
6/4/2022 17:10,7.1,77.71,,,,,,,
6/4/2022 17:15,6.5,76.44,,,,,,,
6/4/2022 17:20,6.5,74.78,,,,,,,
6/4/2022 17:25,6.5,75.59,,,,,,,
6/4/2022 17:30,6.5,76.55,,,,,,,
6/4/2022 17:35,6.5,74.97,,,,,,,
6/4/2022 17:40,6.5,74.51,,,,,,,
6/4/2022 17:45,6.5,75.97,,,,,,,
6/4/2022 17:50,6.5,76.32,,,,,,,
6/4/2022 17:55,7.1,77.71,,,,,,,
6/4/2022 18:00,6.5,77.59,,,,,,,
6/4/2022 18:05,7.1,78.71,,,,,,,
6/4/2022 18:10,7.1,78.48,,,,,,,
6/4/2022 18:15,6.5,77.86,,,,,,,
6/4/2022 18:20,6.5,78.17,,,,,,,
6/4/2022 18:25,7.1,79.64,,,,,,,
6/4/2022 18:30,7.1,78.91,,,,,,,
6/4/2022 18:35,6.5,78.21,,,,,,,
6/4/2022 18:40,6.5,79.14,,,,,,,
6/4/2022 18:45,6.5,78.91,,,,,,,
6/4/2022 18:50,6.5,79.49,,,,,,,
6/4/2022 18:55,6.5,78.64,,,,,,,
6/4/2022 19:00,6.5,77.75,,,,,,,
6/4/2022 19:05,6.5,77.79,,,,,,,
6/4/2022 19:10,6.5,79.1,,,,,,,
6/4/2022 19:15,6.5,79.64,,,,,,,
6/4/2022 19:20,6.5,79.29,,,,,,,
6/4/2022 19:25,5.9,78.06,,,,,,,
6/4/2022 19:30,6.5,79.33,,,,,,,
6/4/2022 19:35,6.5,81.22,,,,,,,
6/4/2022 19:40,5.9,78.25,,,,,,,
6/4/2022 19:45,5.9,76.59,,,,,,,
6/4/2022 19:50,5.9,78.48,,,,,,,
6/4/2022 19:55,5.9,76.44,,,,,,,
6/4/2022 20:00,5.9,76.86,,,,,,,
6/4/2022 20:05,5.9,79.56,,,,,,,
6/4/2022 20:10,5.9,80.37,,,,,,,
6/4/2022 20:15,5.9,81.03,,,,,,,
6/4/2022 20:20,5.9,79.99,,,,,,,
6/4/2022 20:25,5.9,78.91,,,,,,,
6/4/2022 20:30,5.9,79.91,,,,,,,
6/4/2022 20:35,5.9,77.75,,,,,,,
6/4/2022 20:40,5.9,80.37,,,,,,,
